,sku,pack,size (GM),brand,price,POS_exposed w-1,volume_on_promo w-1,sales w-1,scope,target
WE 07 July 2018,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.06003602161296778,24985.0,0,25532.0
WE 14 July 2018,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.6219645934513551,25532.0,0,24399.0
WE 21 July 2018,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.0,24399.0,0,24454.0
WE 28 July 2018,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.5643248548294758,24454.0,0,24986.0
WE 04 August 2018,2704,SINGLE,878.68,BRAND1,2.75,0.0,2.077163211398383,24986.0,0,24469.0
WE 11 August 2018,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.0,24469.0,0,24557.0
WE 18 August 2018,2704,SINGLE,878.68,BRAND1,2.75,0.0,3.285824815734821,24557.0,0,23956.0
WE 25 August 2018,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.0,23956.0,0,24397.0
WE 01 September 2018,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.1852686805754806,24397.0,0,23657.0
WE 08 September 2018,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.4514520015217483,23657.0,0,24119.0
WE 15 September 2018,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.0,24119.0,0,22786.0
WE 22 September 2018,2704,SINGLE,878.68,BRAND1,2.75,0.0,1.8963398578074258,22786.0,0,22892.0
WE 29 September 2018,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.0,22892.0,0,21720.0
WE 06 October 2018,2704,SINGLE,878.68,BRAND1,2.75,0.0,2.665745856353591,21720.0,0,21698.0
WE 13 October 2018,2704,SINGLE,878.68,BRAND1,2.29,0.0,0.5700986266015301,21698.0,0,25482.0
WE 20 October 2018,2704,SINGLE,878.68,BRAND1,2.06,6.0,100.0,25482.0,0,27000.0
WE 27 October 2018,2704,SINGLE,878.68,BRAND1,2.06,6.0,100.0,27000.0,0,27192.0
WE 03 November 2018,2704,SINGLE,878.68,BRAND1,2.4,6.0,100.0,27192.0,0,24338.0
WE 10 November 2018,2704,SINGLE,878.68,BRAND1,2.74,2.0,98.55863259100994,24338.0,0,21932.0
WE 17 November 2018,2704,SINGLE,878.68,BRAND1,2.74,0.0,1.2018967718402336,21932.0,0,21904.0
WE 24 November 2018,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.07213294375456539,21904.0,0,21069.0
WE 01 December 2018,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.15330580473681713,21069.0,0,20774.0
WE 08 December 2018,2704,SINGLE,878.68,BRAND1,2.74,0.0,0.01925483777799172,20774.0,0,20047.0
WE 15 December 2018,2704,SINGLE,878.68,BRAND1,2.75,0.0,1.0684890507307827,20047.0,0,19706.0
WE 22 December 2018,2704,SINGLE,878.68,BRAND1,2.74,0.0,0.0,19706.0,0,23393.0
WE 29 December 2018,2704,SINGLE,878.68,BRAND1,2.74,0.0,0.5082717052109605,23393.0,0,13884.0
WE 05 January 2019,2704,SINGLE,878.68,BRAND1,2.75,0.0,4.327283203687697,13884.0,0,19975.0
WE 12 January 2019,2704,SINGLE,878.68,BRAND1,2.74,0.0,0.0,19975.0,0,21620.0
WE 19 January 2019,2704,SINGLE,878.68,BRAND1,2.74,0.0,1.2946345975948195,21620.0,0,21286.0
WE 26 January 2019,2704,SINGLE,878.68,BRAND1,2.75,0.0,8.834445175232547,21286.0,0,21132.0
WE 02 February 2019,2704,SINGLE,878.68,BRAND1,2.75,0.0,1.5928449744463373,21132.0,0,20983.0
WE 09 February 2019,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.0,20983.0,0,20890.0
WE 16 February 2019,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.6093824796553374,20890.0,0,20190.0
WE 23 February 2019,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.42248637939574046,20190.0,0,20226.0
WE 02 March 2019,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.0,20226.0,0,21595.0
WE 09 March 2019,2704,SINGLE,878.68,BRAND1,2.55,0.0,4.581153044686269,21595.0,0,23930.0
WE 16 March 2019,2704,SINGLE,878.68,BRAND1,2.45,7.0,98.50020894274968,23930.0,0,25502.0
WE 23 March 2019,2704,SINGLE,878.68,BRAND1,2.45,4.0,100.0,25502.0,0,25205.0
WE 30 March 2019,2704,SINGLE,878.68,BRAND1,2.62,2.0,100.0,25205.0,0,23666.0
WE 06 April 2019,2704,SINGLE,878.68,BRAND1,2.75,4.0,60.381137496830895,23666.0,0,21968.0
WE 13 April 2019,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.0,21968.0,0,21562.0
WE 20 April 2019,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.0,21562.0,0,23550.0
WE 27 April 2019,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.5278131634819533,23550.0,0,21311.0
WE 04 May 2019,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.7090235089859697,21311.0,0,22896.0
WE 11 May 2019,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.5227987421383647,22896.0,0,22617.0
WE 18 May 2019,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.9501702259362427,22617.0,0,22146.0
WE 25 May 2019,2704,SINGLE,878.68,BRAND1,2.75,0.0,2.3191547006231374,22146.0,0,21970.0
WE 01 June 2019,2704,SINGLE,878.68,BRAND1,2.75,0.0,3.6172052799271737,21970.0,0,21375.0
WE 08 June 2019,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.11976608187134505,21375.0,0,22195.0
WE 15 June 2019,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.0,22195.0,0,21596.0
WE 22 June 2019,2704,SINGLE,878.68,BRAND1,2.75,0.0,0.7408779403593257,21596.0,0,21270.0
WE 10 December 2016,1554,SINGLE,395.41,BRAND3,1.1,,,,0,27880.0
WE 17 December 2016,1554,SINGLE,395.41,BRAND3,1.1,0.0,1.595408895265423,27880.0,0,27176.0
WE 24 December 2016,1554,SINGLE,395.41,BRAND3,1.1,0.0,2.084559905799235,27176.0,0,26568.0
WE 31 December 2016,1554,SINGLE,395.41,BRAND3,1.1,0.0,3.7808641975308643,26568.0,0,18918.0
WE 07 January 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,3.472882968601332,18918.0,0,31561.0
WE 14 January 2017,1554,SINGLE,395.41,BRAND3,1.1,1.0,1.0902696365767879,31561.0,0,33462.0
WE 21 January 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.7826788596019365,33462.0,0,32719.0
WE 28 January 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.5036828753935023,32719.0,0,32744.0
WE 04 February 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.21591741998534084,32744.0,0,32802.0
WE 11 February 2017,1554,SINGLE,395.41,BRAND3,1.1,1.0,6.40296323394915,32802.0,0,32364.0
WE 18 February 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.0,32364.0,0,31238.0
WE 25 February 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.551571803572572,31238.0,0,31866.0
WE 04 March 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,1.6632147116048452,31866.0,0,33917.0
WE 11 March 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.0,33917.0,0,34626.0
WE 18 March 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.0,34626.0,0,35257.0
WE 25 March 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,1.2689678645375386,35257.0,0,36111.0
WE 01 April 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.3608318794827062,36111.0,0,35783.0
WE 08 April 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.0,35783.0,0,36196.0
WE 15 April 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.0,36196.0,0,36270.0
WE 22 April 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.6004962779156328,36270.0,0,32442.0
WE 29 April 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.0,32442.0,0,37463.0
WE 06 May 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.6630542134906442,37463.0,0,37721.0
WE 13 May 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.0,37721.0,0,39831.0
WE 20 May 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,1.1408199643493762,39831.0,0,39975.0
WE 27 May 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.6398999374609131,39975.0,0,42096.0
WE 03 June 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,2.8594165716457622,42096.0,0,40895.0
WE 10 June 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.0,40895.0,0,39940.0
WE 17 June 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.0,39940.0,0,38633.0
WE 24 June 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.0,38633.0,0,36801.0
WE 01 July 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.0,36801.0,0,35681.0
WE 08 July 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.9066449931336006,35681.0,0,35586.0
WE 15 July 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,1.0096667228685439,35586.0,0,34734.0
WE 22 July 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,3.1798813842344673,34734.0,0,34223.0
WE 29 July 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,4.376881044911317,34223.0,0,35229.0
WE 05 August 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,4.070226234068524,35229.0,0,36446.0
WE 12 August 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.0,36446.0,0,35972.0
WE 19 August 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.4517402424107639,35972.0,0,35964.0
WE 26 August 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,1.001001001001001,35964.0,0,35788.0
WE 02 September 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,2.075276629037666,35788.0,0,35414.0
WE 09 September 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.0,35414.0,0,35800.0
WE 16 September 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,3.8310055865921786,35800.0,0,33511.0
WE 23 September 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.726627077675987,33511.0,0,33193.0
WE 30 September 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,2.8406591751272856,33193.0,0,35556.0
WE 07 October 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.8822702216222297,35556.0,0,35788.0
WE 14 October 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,1.0757795909243322,35788.0,0,35096.0
WE 21 October 2017,1554,SINGLE,395.41,BRAND3,1.1,0.0,0.0,35096.0,0,33250.0
WE 28 October 2017,1554,SINGLE,395.41,BRAND3,1.01,0.0,0.0,33250.0,0,36285.0
WE 04 November 2017,1554,SINGLE,395.41,BRAND3,1.0,0.0,99.55381011437233,36285.0,0,37786.0
WE 11 November 2017,1554,SINGLE,395.41,BRAND3,1.0,0.0,100.0,37786.0,0,37674.0
WE 18 November 2017,1554,SINGLE,395.41,BRAND3,1.0,0.0,95.69889048149918,37674.0,0,37529.0
WE 25 November 2017,1554,SINGLE,395.41,BRAND3,1.0,0.0,92.75546910389298,37529.0,0,36911.0
WE 02 December 2017,1554,SINGLE,395.41,BRAND3,1.0,0.0,91.4562054672049,36911.0,0,36808.0
WE 09 December 2017,1554,SINGLE,395.41,BRAND3,1.0,0.0,1.091610519452293,36808.0,0,35321.0
WE 16 December 2017,1554,SINGLE,395.41,BRAND3,1.0,0.0,1.6791710313977521,35321.0,0,34549.0
WE 23 December 2017,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,34549.0,0,37037.0
WE 30 December 2017,1554,SINGLE,395.41,BRAND3,1.0,0.0,1.077031077031077,37037.0,0,22564.0
WE 06 January 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,22564.0,0,36941.0
WE 13 January 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,36941.0,0,40462.0
WE 20 January 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,2.2391379566012555,40462.0,0,40992.0
WE 27 January 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.9033469945355193,40992.0,0,42071.0
WE 03 February 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,42071.0,0,42959.0
WE 10 February 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,42959.0,0,41313.0
WE 17 February 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,41313.0,0,40120.0
WE 24 February 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,40120.0,0,43299.0
WE 03 March 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,43299.0,0,42310.0
WE 10 March 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,42310.0,0,41143.0
WE 17 March 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,41143.0,0,41279.0
WE 24 March 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,41279.0,0,41597.0
WE 31 March 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,41597.0,0,43101.0
WE 07 April 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,43101.0,0,36750.0
WE 14 April 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,1.9156462585034013,36750.0,0,41133.0
WE 21 April 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,41133.0,0,43578.0
WE 28 April 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,43578.0,0,46287.0
WE 05 May 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,3.335277723766932,46287.0,0,45190.0
WE 12 May 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,45190.0,0,44863.0
WE 19 May 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,44863.0,0,48137.0
WE 26 May 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,3.0330099507655235,48137.0,0,48767.0
WE 02 June 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,48767.0,0,46617.0
WE 09 June 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,46617.0,0,47780.0
WE 16 June 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,47780.0,0,48835.0
WE 23 June 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.919013002969182,48835.0,0,47080.0
WE 30 June 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,47080.0,0,49753.0
WE 07 July 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,49753.0,0,49757.0
WE 14 July 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.24921116626806278,49757.0,0,49046.0
WE 21 July 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,4.4494963911430085,49046.0,0,49843.0
WE 28 July 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.8998254519190257,49843.0,0,48006.0
WE 04 August 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,48006.0,0,43652.0
WE 11 August 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,1.3921469806652618,43652.0,0,44335.0
WE 18 August 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,44335.0,0,43711.0
WE 25 August 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,43711.0,0,42762.0
WE 01 September 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,42762.0,0,41806.0
WE 08 September 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,41806.0,0,42465.0
WE 15 September 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,42465.0,0,40661.0
WE 22 September 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,40661.0,0,41732.0
WE 29 September 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,41732.0,0,40489.0
WE 06 October 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,40489.0,0,41291.0
WE 13 October 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.36472839117483224,41291.0,0,39855.0
WE 20 October 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,39855.0,0,38985.0
WE 27 October 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,38985.0,0,38865.0
WE 03 November 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,2.4070500450276597,38865.0,0,39680.0
WE 10 November 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,2.2109375,39680.0,0,39871.0
WE 17 November 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,2.16548368488375,39871.0,0,38876.0
WE 24 November 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,2.730990842679288,38876.0,0,37582.0
WE 01 December 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,1.0539620030865842,37582.0,0,36718.0
WE 08 December 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,2.1368266245438203,36718.0,0,34725.0
WE 15 December 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,1.3166306695464363,34725.0,0,34538.0
WE 22 December 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.8581851873298975,34538.0,0,35885.0
WE 29 December 2018,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,35885.0,0,21459.0
WE 05 January 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,1.827671373316557,21459.0,0,35227.0
WE 12 January 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,1.4207851931756892,35227.0,0,39814.0
WE 19 January 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,1.701913899633295,39814.0,0,40554.0
WE 26 January 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,40554.0,0,41043.0
WE 02 February 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,41043.0,0,41188.0
WE 09 February 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,41188.0,0,42203.0
WE 16 February 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,42203.0,0,40878.0
WE 23 February 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,40878.0,0,39689.0
WE 02 March 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,39689.0,0,41961.0
WE 09 March 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,3.0671337670694214,41961.0,0,41190.0
WE 16 March 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.6164117504248604,41190.0,0,41474.0
WE 23 March 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,41474.0,0,41565.0
WE 30 March 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,41565.0,0,42494.0
WE 06 April 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,42494.0,0,40660.0
WE 13 April 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.9294146581406787,40660.0,0,41326.0
WE 20 April 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,41326.0,0,42365.0
WE 27 April 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,42365.0,0,39156.0
WE 04 May 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,39156.0,0,43154.0
WE 11 May 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,43154.0,0,44896.0
WE 18 May 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,44896.0,0,46723.0
WE 25 May 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,46723.0,0,46744.0
WE 01 June 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,46744.0,0,45569.0
WE 08 June 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,45569.0,0,47807.0
WE 15 June 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.4923965109711967,47807.0,0,47434.0
WE 22 June 2019,1554,SINGLE,395.41,BRAND3,1.0,0.0,0.0,47434.0,0,45462.0
WE 10 December 2016,2705,SINGLE,131.8,BRAND1,0.51,,,,0,81114.0
WE 17 December 2016,2705,SINGLE,131.8,BRAND1,0.51,0.0,0.0,81114.0,0,78256.0
WE 24 December 2016,2705,SINGLE,131.8,BRAND1,0.5,0.0,1.2883357186669393,78256.0,0,78144.0
WE 31 December 2016,2705,SINGLE,131.8,BRAND1,0.5,0.0,0.0,78144.0,0,60504.0
WE 07 January 2017,2705,SINGLE,131.8,BRAND1,0.51,0.0,1.9372272907576358,60504.0,0,90938.0
WE 14 January 2017,2705,SINGLE,131.8,BRAND1,0.51,0.0,0.613384943587939,90938.0,0,96744.0
WE 21 January 2017,2705,SINGLE,131.8,BRAND1,0.51,0.0,4.806913090217481,96744.0,0,96174.0
WE 28 January 2017,2705,SINGLE,131.8,BRAND1,0.51,0.0,0.9450579158608357,96174.0,0,94860.0
WE 04 February 2017,2705,SINGLE,131.8,BRAND1,0.51,0.0,4.439595192915876,94860.0,0,95535.0
WE 11 February 2017,2705,SINGLE,131.8,BRAND1,0.51,0.0,4.170827445438844,95535.0,0,93512.0
WE 18 February 2017,2705,SINGLE,131.8,BRAND1,0.55,0.0,0.0,93512.0,0,89748.0
WE 25 February 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.0,89748.0,0,93142.0
WE 04 March 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.0,93142.0,0,94444.0
WE 11 March 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.5601202829189784,94444.0,0,92937.0
WE 18 March 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.6219266815154352,92937.0,0,93582.0
WE 25 March 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.0,93582.0,0,92446.0
WE 01 April 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.14451679899617073,92446.0,0,90542.0
WE 08 April 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,1.10136732124318,90542.0,0,89818.0
WE 15 April 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.0,89818.0,0,90734.0
WE 22 April 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,4.859479357242049,90734.0,0,87140.0
WE 29 April 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.0,87140.0,0,96180.0
WE 06 May 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.2638802245789146,96180.0,0,93286.0
WE 13 May 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,1.5105160474240507,93286.0,0,95488.0
WE 20 May 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.9299597855227881,95488.0,0,96001.0
WE 27 May 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.0,96001.0,0,97256.0
WE 03 June 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,2.7020440898247924,97256.0,0,92873.0
WE 10 June 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.40819183185640606,92873.0,0,97202.0
WE 17 June 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.0,97202.0,0,98454.0
WE 24 June 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.4355333455217665,98454.0,0,97030.0
WE 01 July 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.8298464392455941,97030.0,0,94218.0
WE 08 July 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.0,94218.0,0,95353.0
WE 15 July 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.30077711241387267,95353.0,0,93784.0
WE 22 July 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.0,93784.0,0,92015.0
WE 29 July 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.0,92015.0,0,91101.0
WE 05 August 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,3.5583583056168426,91101.0,0,92064.0
WE 12 August 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,1.2451120959332638,92064.0,0,90899.0
WE 19 August 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.0,90899.0,0,91099.0
WE 26 August 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.0,91099.0,0,91089.0
WE 02 September 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,1.2931308939608515,91089.0,0,89379.0
WE 09 September 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.0,89379.0,0,90768.0
WE 16 September 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,2.010289970033492,90768.0,0,86626.0
WE 23 September 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.5133562671715189,86626.0,0,86497.0
WE 30 September 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,1.3446709134420844,86497.0,0,89071.0
WE 07 October 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.6672205319351977,89071.0,0,88354.0
WE 14 October 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,1.0088960318717886,88354.0,0,87424.0
WE 21 October 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.6115025622254758,87424.0,0,86650.0
WE 28 October 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.15152914021927294,86650.0,0,84314.0
WE 04 November 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.0,84314.0,0,86048.0
WE 11 November 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,1.6192125325399775,86048.0,0,84960.0
WE 18 November 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.8788841807909606,84960.0,0,84403.0
WE 25 November 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,2.0993329620985035,84403.0,0,83371.0
WE 02 December 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.2114644180830265,83371.0,0,80151.0
WE 09 December 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,1.3271200608850795,80151.0,0,79294.0
WE 16 December 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,1.2654173077408126,79294.0,0,73873.0
WE 23 December 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.17096909561003343,73873.0,0,76339.0
WE 30 December 2017,2705,SINGLE,131.8,BRAND1,0.56,0.0,2.3425771885929865,76339.0,0,51698.0
WE 06 January 2018,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.0,51698.0,0,81245.0
WE 13 January 2018,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.5191704104867992,81245.0,0,88242.0
WE 20 January 2018,2705,SINGLE,131.8,BRAND1,0.56,0.0,2.7763423313161533,88242.0,0,88051.0
WE 27 January 2018,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.553315692042112,88051.0,0,88350.0
WE 03 February 2018,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.0,88350.0,0,89660.0
WE 10 February 2018,2705,SINGLE,131.8,BRAND1,0.56,0.0,3.4985500780727192,89660.0,0,85823.0
WE 17 February 2018,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.0,85823.0,0,85046.0
WE 24 February 2018,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.6020271382545916,85046.0,0,89812.0
WE 03 March 2018,2705,SINGLE,131.8,BRAND1,0.56,0.0,1.7122433527813654,89812.0,0,82557.0
WE 10 March 2018,2705,SINGLE,131.8,BRAND1,0.56,0.0,0.992162990418741,82557.0,0,86346.0
